Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Price_USD,Delay_Minutes,Weather_Impact
Southwest,SEA,SEA,13/5/2023 11:18,140,On-time,402.77,21,0
JetBlue,JFK,ORD,13/8/2023 10:52,144,On-time,317.47,3,0
Southwest,LAX,DEN,19/11/2024 4:17,185,On-time,309.56,11,0
JetBlue,ATL,ATL,16/2/2024 19:24,158,On-time,336.61,9,0
United,DEN,ATL,22/1/2025 13:37,317,On-time,433.19,10,0
United,JFK,DEN,18/11/2024 14:51,138,On-time,20.05,3,0
Delta,JFK,SFO,23/12/2024 14:17,47,Delayed,474.69,5,0
American Airlines,DEN,DFW,7/3/2024 0:55,105,On-time,367.61,8,0
Southwest,DFW,JFK,7/1/2024 11:32,220,On-time,469.66,7,0
JetBlue,ATL,ATL,4/12/2023 8:10,97,On-time,419.41,24,0
American Airlines,SEA,ORD,19/10/2024 12:13,136,On-time,394.75,1,0
United,ATL,SEA,10/1/2024 14:45,326,Delayed,384.62,12,0
United,JFK,LAX,24/9/2023 19:50,328,Delayed,365.41,15,0
JetBlue,JFK,DEN,7/6/2024 15:48,87,On-time,398.85,7,1
JetBlue,LAX,DFW,29/9/2023 6:37,77,On-time,552.43,2,0
Southwest,SFO,ORD,17/8/2024 16:00,248,On-time,565.99,33,0
JetBlue,DEN,DEN,21/2/2024 13:14,57,Delayed,414.74,11,0
Delta,SFO,JFK,16/10/2023 7:35,252,Delayed,517.48,3,0
American Airlines,ORD,ORD,12/8/2023 20:03,154,Cancelled,420.77,14,0
American Airlines,JFK,DEN,26/12/2024 4:35,214,On-time,443.86,7,0
United,SEA,DFW,8/3/2024 12:38,188,Delayed,312.10,2,0
JetBlue,SEA,SEA,8/9/2023 18:04,172,On-time,313.91,5,0
Southwest,LAX,LAX,12/8/2023 20:48,229,On-time,317.01,3,0
Delta,DEN,DEN,14/1/2024 15:02,176,On-time,338.52,0,0
Delta,ATL,ATL,18/11/2024 2:23,197,On-time,354.00,8,0
JetBlue,DEN,DFW,21/11/2023 19:57,155,On-time,359.74,4,0
JetBlue,DFW,ATL,31/5/2023 21:27,142,Cancelled,397.65,15,0
Southwest,SFO,SFO,22/5/2024 17:39,187,On-time,459.57,8,0
United,SEA,JFK,10/5/2023 2:03,155,On-time,285.95,1,0
JetBlue,DFW,LAX,19/1/2024 19:17,147,On-time,344.34,2,1
United,SFO,DEN,19/1/2025 10:19,216,On-time,344.76,4,0
JetBlue,SFO,DEN,2/1/2024 15:08,295,On-time,264.95,13,0
American Airlines,LAX,SEA,27/12/2023 20:06,115,On-time,407.05,14,0
Southwest,DEN,ATL,31/5/2023 21:50,191,On-time,289.60,1,0
Southwest,ATL,SEA,15/8/2024 1:14,153,On-time,322.47,9,0
United,DFW,DEN,17/7/2024 7:46,252,On-time,324.69,14,0
JetBlue,DEN,ORD,17/12/2024 6:10,74,Delayed,553.01,0,0
JetBlue,ORD,LAX,5/5/2023 7:05,211,On-time,326.35,22,0
JetBlue,LAX,LAX,18/8/2023 8:04,127,On-time,428.36,24,1
JetBlue,ORD,DEN,3/7/2024 6:37,95,On-time,469.06,4,0
Delta,LAX,DFW,16/3/2024 15:16,207,On-time,407.26,17,0
United,SFO,ORD,19/5/2024 3:00,272,On-time,311.08,17,1
United,SFO,DFW,1/2/2025 10:31,154,On-time,245.39,11,0
Delta,DEN,ORD,22/11/2023 17:50,182,On-time,432.03,10,0
United,ATL,DEN,22/5/2024 18:39,150,On-time,381.48,19,1
United,ORD,ORD,26/8/2024 7:28,180,Delayed,342.89,11,0
United,SEA,LAX,29/9/2024 13:52,118,On-time,315.59,2,0
American Airlines,SFO,SFO,6/7/2023 20:54,161,On-time,292.66,22,0
Southwest,JFK,ATL,17/11/2023 0:22,158,On-time,349.12,5,0
JetBlue,ORD,DEN,5/9/2024 3:22,88,On-time,315.48,1,0
American Airlines,LAX,JFK,27/5/2024 5:48,177,On-time,544.72,1,0
United,LAX,JFK,23/6/2023 5:29,237,On-time,270.71,17,0
United,ATL,DEN,4/10/2023 11:47,138,On-time,279.19,4,0
JetBlue,SFO,SFO,14/8/2024 16:02,121,Cancelled,301.93,10,0
Southwest,ATL,SFO,9/5/2023 3:48,156,On-time,303.36,20,0
JetBlue,ATL,SFO,7/10/2023 23:34,182,On-time,360.34,2,0
JetBlue,JFK,ATL,30/3/2024 22:30,250,On-time,470.56,24,0
United,JFK,ATL,23/5/2024 13:13,220,Delayed,395.44,1,1
Southwest,SEA,ORD,22/8/2023 7:22,152,On-time,453.90,2,0
United,ORD,SFO,28/3/2024 20:16,254,On-time,461.17,52,0
American Airlines,JFK,DFW,14/7/2023 14:38,151,On-time,252.65,12,1
Southwest,SEA,DFW,16/12/2023 20:21,271,On-time,348.94,2,0
United,ORD,DFW,20/6/2023 11:34,112,On-time,264.93,8,0
Delta,ORD,SEA,22/7/2024 3:41,38,On-time,364.72,10,0
American Airlines,JFK,ORD,6/1/2025 5:52,103,Cancelled,432.67,8,0
United,DFW,JFK,31/3/2024 20:37,138,On-time,377.52,7,0
Delta,ORD,SEA,13/6/2024 18:40,122,On-time,380.77,17,0
JetBlue,DEN,JFK,25/5/2023 22:40,247,Delayed,288.76,7,0
Delta,SFO,DEN,1/2/2025 9:17,243,Delayed,537.85,17,1
Southwest,SEA,ORD,29/12/2023 16:22,253,On-time,293.42,16,0
Southwest,SFO,DFW,30/3/2025 6:56,80,On-time,309.75,15,0
United,LAX,DFW,10/11/2024 2:16,142,On-time,172.06,13,0
JetBlue,LAX,SEA,24/5/2023 21:56,217,On-time,526.86,5,0
Southwest,JFK,ATL,21/5/2024 0:39,219,On-time,353.73,2,1
Delta,DEN,DEN,21/9/2023 3:57,184,On-time,295.98,12,0
United,ORD,DFW,2/10/2023 21:34,163,On-time,421.88,8,0
American Airlines,SEA,DFW,7/8/2024 9:25,233,On-time,353.69,9,0
United,ATL,SFO,24/6/2023 10:59,131,On-time,352.22,5,0
Southwest,LAX,DEN,10/12/2023 9:16,-30,On-time,237.97,12,0
United,DEN,SEA,30/4/2023 11:44,79,On-time,571.77,23,0
American Airlines,ORD,SFO,14/6/2023 7:44,125,On-time,360.12,12,0
American Airlines,ORD,DFW,18/10/2023 12:46,162,Delayed,243.79,36,0
Delta,JFK,DEN,27/4/2024 12:29,160,On-time,323.38,3,0
Southwest,DFW,ORD,13/1/2025 1:55,146,On-time,449.03,6,0
United,JFK,ORD,27/1/2024 2:30,161,On-time,313.62,14,0
American Airlines,SEA,DFW,3/11/2023 14:58,156,On-time,374.43,15,1
American Airlines,DEN,JFK,13/2/2025 7:55,24,On-time,276.94,1,0
United,ATL,DEN,20/6/2024 0:57,231,Cancelled,296.64,11,1
United,ORD,SEA,28/6/2024 11:46,154,On-time,524.27,4,1
Delta,SEA,DFW,5/5/2023 20:02,220,On-time,270.10,11,0
American Airlines,LAX,JFK,1/4/2025 0:57,194,On-time,245.83,79,1
Delta,LAX,DFW,3/11/2024 12:07,108,Delayed,331.32,23,0
Southwest,ORD,JFK,30/4/2024 2:18,-23,On-time,568.59,6,0
United,LAX,LAX,29/10/2024 4:38,240,On-time,334.02,16,0
JetBlue,DEN,ATL,13/3/2025 4:47,228,Delayed,274.91,2,0
Southwest,JFK,SEA,6/11/2024 3:46,162,On-time,320.62,28,1
Southwest,DEN,JFK,6/5/2023 22:57,209,On-time,404.58,29,0
American Airlines,DEN,DEN,21/8/2023 0:15,134,Delayed,257.58,11,0
Southwest,JFK,ATL,2/7/2023 17:26,137,On-time,388.20,13,1
American Airlines,ORD,SFO,14/3/2024 3:03,124,On-time,366.93,9,0
Southwest,SFO,ATL,28/11/2024 20:06,235,On-time,228.35,9,0
JetBlue,DEN,DFW,25/4/2023 14:21,147,On-time,403.47,6,0
United,DFW,SFO,22/1/2025 19:01,220,On-time,344.64,8,0
Delta,DEN,SFO,15/9/2023 16:31,271,On-time,199.17,19,0
Southwest,ORD,SEA,8/12/2024 13:36,133,On-time,315.72,15,0
Delta,DFW,SEA,2/10/2023 5:19,178,On-time,313.39,5,0
JetBlue,ATL,ATL,8/3/2025 14:37,181,On-time,143.92,83,0
United,SEA,DFW,19/5/2023 1:54,146,On-time,384.12,8,1
Southwest,SEA,DEN,17/4/2024 20:28,167,Delayed,330.38,23,0
Delta,DFW,JFK,13/8/2023 0:15,247,On-time,270.83,23,0
American Airlines,ATL,DEN,14/2/2024 11:39,158,On-time,426.87,5,0
American Airlines,SFO,ATL,8/5/2024 19:02,145,On-time,452.92,12,1
Delta,ATL,SEA,17/1/2025 6:44,165,Delayed,347.64,8,0
American Airlines,ATL,LAX,12/5/2024 23:00,142,On-time,430.36,40,0
United,ATL,DEN,6/12/2024 5:33,223,On-time,422.40,7,0
American Airlines,SEA,DEN,13/6/2023 18:25,163,On-time,410.45,6,0
United,JFK,SFO,21/6/2023 1:24,300,On-time,320.97,13,0
JetBlue,ORD,DFW,26/11/2023 18:30,156,On-time,372.87,15,0
JetBlue,DFW,DFW,21/3/2024 11:36,268,On-time,248.37,20,0
American Airlines,DEN,SFO,4/4/2025 3:30,266,On-time,342.78,0,0
American Airlines,DEN,SFO,13/12/2024 13:13,78,On-time,274.17,30,0
Delta,JFK,LAX,21/2/2025 21:13,92,On-time,364.57,16,0
United,LAX,ORD,14/5/2023 5:00,248,Cancelled,142.76,9,1
Southwest,ORD,LAX,14/6/2024 18:00,233,On-time,343.35,4,0
American Airlines,DEN,SFO,27/12/2023 9:44,184,On-time,344.08,2,0
American Airlines,SFO,ORD,13/4/2024 13:13,198,On-time,319.08,1,0
JetBlue,ORD,SEA,31/3/2024 8:20,247,On-time,217.79,15,1
Southwest,DEN,DFW,16/12/2024 8:13,172,On-time,322.09,8,0
JetBlue,JFK,SFO,15/9/2023 21:21,141,On-time,405.58,2,0
JetBlue,SEA,JFK,18/11/2023 18:31,206,On-time,231.34,3,0
Delta,DFW,LAX,17/5/2023 3:54,266,On-time,367.05,9,0
JetBlue,LAX,DEN,27/6/2024 3:29,218,Delayed,302.80,3,0
Southwest,LAX,SEA,13/5/2023 23:30,190,On-time,337.36,1,0
American Airlines,JFK,ORD,28/5/2024 9:04,160,On-time,378.33,16,0
United,JFK,DEN,20/8/2023 15:22,182,On-time,332.37,7,0
Southwest,DFW,ORD,18/9/2023 10:48,186,Delayed,396.06,14,0
Southwest,SEA,ORD,26/11/2024 10:47,210,On-time,201.43,12,1
Delta,ATL,SEA,20/12/2024 16:04,178,On-time,329.00,9,0
JetBlue,SEA,SEA,8/6/2023 17:03,165,Cancelled,228.33,3,0
Delta,ORD,SEA,8/5/2024 3:37,239,On-time,142.51,3,0
Delta,DEN,LAX,29/8/2023 17:48,242,On-time,398.36,1,0
Southwest,LAX,LAX,27/3/2024 18:35,208,Delayed,367.84,2,0
United,SFO,SEA,17/1/2025 4:40,220,Delayed,397.47,31,1
Delta,ORD,DEN,13/5/2023 10:02,207,Delayed,232.91,3,0
Delta,ATL,SFO,20/11/2024 10:46,362,On-time,58.44,10,0
American Airlines,DFW,SFO,19/4/2024 23:44,122,On-time,439.94,4,0
JetBlue,SFO,SEA,28/10/2024 9:07,217,On-time,297.40,0,0
Delta,LAX,SFO,23/7/2023 21:57,183,On-time,186.64,6,1
JetBlue,ORD,ORD,2/1/2024 20:18,235,On-time,482.89,12,1
Delta,SEA,DEN,25/6/2023 15:30,58,Delayed,421.88,16,0
American Airlines,SEA,ATL,12/11/2023 6:34,159,On-time,276.81,5,0
Southwest,SFO,LAX,9/4/2025 14:57,70,On-time,435.90,6,0
American Airlines,ORD,LAX,24/6/2023 14:59,284,On-time,390.03,1,0
Delta,LAX,ORD,15/8/2024 10:43,159,On-time,260.51,7,0
United,LAX,LAX,5/10/2024 4:52,248,On-time,475.47,11,0
Delta,ORD,SEA,18/11/2024 22:12,126,Delayed,222.13,2,0
United,ORD,ORD,13/4/2024 15:49,113,On-time,292.00,7,0
JetBlue,LAX,SFO,4/1/2024 6:05,209,Delayed,466.31,4,0
Southwest,SEA,ORD,5/8/2023 1:42,207,On-time,413.27,3,0
Delta,DFW,JFK,4/6/2024 11:56,236,On-time,387.04,17,0
Southwest,SFO,SFO,20/5/2023 20:18,142,On-time,380.20,20,0
JetBlue,JFK,SFO,1/5/2024 1:46,148,On-time,260.39,12,0
United,DEN,SFO,28/7/2024 23:27,201,Delayed,500.47,3,0
American Airlines,DEN,DEN,20/5/2024 20:05,124,On-time,195.60,11,0
Delta,JFK,ATL,4/4/2025 11:34,262,Delayed,361.89,11,0
United,ATL,SFO,2/3/2024 5:52,102,On-time,346.86,15,1
Delta,ORD,SEA,20/2/2024 3:42,103,On-time,430.99,0,0
Delta,LAX,JFK,19/5/2024 22:15,190,Cancelled,352.90,0,0
American Airlines,LAX,SFO,9/8/2024 3:51,161,Delayed,561.93,0,0
Delta,ORD,DEN,26/3/2024 4:04,155,On-time,248.66,4,0
Southwest,LAX,SEA,7/3/2025 4:41,199,On-time,287.54,20,0
United,DFW,LAX,14/9/2023 7:55,157,On-time,260.52,13,0
Delta,ORD,SFO,8/5/2024 8:34,181,On-time,396.32,2,0
Southwest,JFK,DEN,6/1/2025 1:03,164,Cancelled,378.17,35,0
Delta,SFO,ORD,26/6/2023 2:53,202,On-time,208.43,2,0
JetBlue,LAX,JFK,21/10/2023 0:51,226,On-time,497.04,0,0
Delta,SFO,DFW,18/2/2024 23:24,118,On-time,220.99,10,1
Southwest,DEN,LAX,11/3/2025 7:36,277,On-time,316.21,2,1
JetBlue,DFW,DFW,24/9/2024 20:12,282,On-time,482.78,16,0
United,JFK,JFK,24/6/2023 13:40,191,On-time,239.35,3,0
American Airlines,ORD,DFW,9/4/2025 0:56,196,Delayed,227.17,6,0
American Airlines,LAX,DFW,30/5/2024 14:31,79,On-time,560.91,4,0
Southwest,SEA,LAX,23/5/2023 15:44,116,On-time,299.91,6,0
JetBlue,ORD,SEA,15/9/2023 8:05,143,On-time,456.43,0,0
United,DEN,SFO,24/10/2024 20:21,185,Delayed,321.71,1,0
JetBlue,DFW,JFK,30/5/2023 20:54,177,On-time,89.19,1,0
JetBlue,SEA,LAX,19/7/2023 17:40,98,On-time,419.15,2,0
United,SEA,DFW,23/1/2024 6:40,242,On-time,321.54,2,0
United,SEA,DEN,16/12/2023 16:55,126,Delayed,470.88,6,0
JetBlue,LAX,SEA,23/5/2023 10:32,218,Delayed,331.08,12,0
Delta,ORD,SFO,3/9/2023 1:26,147,On-time,453.89,2,0
United,SFO,JFK,20/1/2025 1:09,195,On-time,485.60,1,0
American Airlines,ORD,LAX,5/10/2023 16:50,137,On-time,317.01,3,0
JetBlue,ORD,SFO,10/10/2023 6:49,174,On-time,290.30,16,0
American Airlines,SFO,DFW,9/3/2024 14:59,255,Cancelled,369.89,1,0
JetBlue,ATL,DFW,14/3/2025 17:09,248,Cancelled,285.61,6,0
American Airlines,LAX,LAX,4/4/2025 23:19,139,On-time,224.77,6,0
United,ORD,JFK,27/1/2025 23:00,277,On-time,279.12,1,1
American Airlines,SEA,DFW,1/6/2024 21:46,251,Delayed,412.08,20,0
American Airlines,SEA,ATL,24/9/2024 4:33,121,On-time,339.08,3,0
United,JFK,DEN,22/11/2024 14:13,174,On-time,348.57,6,0
American Airlines,DFW,LAX,19/12/2024 0:04,223,On-time,339.52,4,0
Delta,SFO,DFW,16/4/2024 10:22,200,On-time,131.97,16,0
JetBlue,ORD,ORD,15/1/2024 9:40,155,On-time,349.42,6,0
JetBlue,JFK,ORD,31/3/2025 3:08,206,On-time,337.90,10,0
United,SFO,DEN,7/2/2025 11:56,117,On-time,242.67,5,0
Delta,ORD,ORD,15/6/2023 13:12,223,On-time,191.05,4,0
JetBlue,LAX,ATL,18/10/2024 23:33,148,On-time,202.01,3,1
United,DFW,JFK,8/7/2024 19:10,129,On-time,357.96,9,0
United,SFO,ATL,7/11/2023 15:48,179,Cancelled,406.09,9,0
Delta,ORD,ATL,10/5/2024 22:35,232,On-time,250.73,7,0
JetBlue,DEN,SEA,30/8/2023 19:46,147,On-time,372.52,3,0
Southwest,ORD,JFK,31/10/2023 23:31,205,On-time,572.47,4,1
Delta,LAX,DFW,14/11/2024 12:53,204,On-time,321.63,8,0
Southwest,JFK,DEN,20/3/2024 18:21,265,Delayed,340.64,11,1
American Airlines,SEA,ATL,30/1/2025 5:22,222,On-time,207.13,1,0
Delta,JFK,ORD,4/8/2023 5:36,88,On-time,259.35,8,0
United,ORD,DFW,9/2/2025 13:23,193,On-time,245.57,24,0
JetBlue,ATL,ORD,14/9/2023 8:17,141,On-time,202.52,3,0
Delta,ORD,LAX,12/12/2023 14:25,243,Delayed,330.21,3,0
American Airlines,SEA,ATL,2/4/2025 23:02,65,Delayed,518.74,2,0
JetBlue,ORD,JFK,6/10/2024 4:07,197,On-time,201.37,12,0
Southwest,JFK,ORD,13/5/2023 6:55,191,On-time,348.71,7,0
American Airlines,ORD,LAX,23/9/2023 14:16,48,On-time,498.64,32,0
United,JFK,SEA,19/9/2024 3:46,193,On-time,269.45,13,0
Southwest,ORD,ORD,12/6/2024 8:50,218,Delayed,546.39,12,0
Delta,ORD,ORD,19/4/2024 21:13,17,On-time,387.11,0,0
JetBlue,ATL,SEA,4/9/2024 22:19,123,On-time,330.50,14,0
United,JFK,DEN,26/3/2024 14:14,223,On-time,250.34,0,0
American Airlines,SFO,JFK,27/9/2024 13:55,232,On-time,341.01,21,0
United,DFW,SFO,24/9/2023 2:06,157,Cancelled,445.45,17,0
Delta,SEA,SFO,22/9/2023 5:36,260,On-time,454.74,7,0
JetBlue,DEN,ORD,10/5/2024 12:40,110,On-time,376.01,14,1
Delta,SEA,LAX,17/4/2024 21:40,209,On-time,301.32,11,0
Delta,DEN,DEN,5/3/2025 14:19,144,On-time,255.52,25,0
Delta,ATL,DEN,20/10/2023 16:21,158,On-time,314.62,9,0
Southwest,ATL,LAX,26/6/2023 3:19,208,On-time,369.82,12,0
American Airlines,DEN,LAX,16/5/2024 2:58,193,On-time,369.81,46,1
Delta,LAX,LAX,17/7/2023 13:27,319,On-time,353.36,3,0
American Airlines,SEA,JFK,8/10/2024 10:45,235,On-time,370.67,3,0
American Airlines,JFK,ORD,19/5/2023 0:10,174,On-time,552.54,4,1
Delta,SEA,JFK,1/12/2023 6:52,260,On-time,529.11,2,0
Delta,DEN,DFW,17/9/2023 23:04,163,On-time,298.38,20,1
Delta,SFO,SEA,13/2/2025 9:26,205,On-time,434.31,8,0
Delta,DEN,ATL,24/8/2024 12:13,187,Cancelled,172.04,16,0
JetBlue,LAX,SEA,23/3/2025 12:20,263,Delayed,296.70,31,0
United,DEN,ATL,25/6/2023 19:04,166,On-time,173.68,13,0
Southwest,ORD,DEN,17/9/2024 18:53,225,On-time,243.16,15,0
Delta,SFO,DFW,22/11/2024 13:47,169,On-time,492.02,3,0
United,ATL,LAX,2/6/2023 2:08,159,Cancelled,414.41,12,0
Delta,JFK,DFW,19/6/2024 19:39,243,On-time,428.07,21,0
Delta,DFW,DFW,4/12/2024 23:45,218,On-time,256.73,24,1
American Airlines,LAX,ATL,10/5/2024 9:56,214,On-time,307.93,3,0
JetBlue,DFW,JFK,4/6/2024 1:30,162,On-time,414.45,11,0
Southwest,DEN,JFK,19/4/2025 10:23,164,Cancelled,452.08,1,0
JetBlue,JFK,DEN,3/1/2024 19:52,97,On-time,352.23,16,0
American Airlines,ORD,SEA,5/6/2024 5:48,171,On-time,375.77,20,0
American Airlines,LAX,DFW,22/4/2024 15:02,186,On-time,293.27,4,0
Delta,DEN,DFW,8/5/2023 14:00,189,Delayed,362.39,8,0
Southwest,JFK,ORD,17/12/2023 10:03,250,On-time,483.06,4,0
Southwest,ORD,SEA,15/10/2023 22:25,162,Delayed,262.04,1,0
American Airlines,SEA,ORD,16/12/2023 7:06,133,On-time,275.70,7,1
United,ORD,ATL,19/10/2023 21:50,112,On-time,351.70,3,0
American Airlines,DFW,ATL,30/3/2025 0:28,166,On-time,309.66,12,1
United,SFO,ORD,4/4/2025 10:40,295,On-time,301.35,26,1
JetBlue,SEA,ORD,9/2/2024 22:20,251,On-time,229.65,17,0
United,DEN,SFO,21/3/2024 3:44,162,On-time,255.09,13,0
United,LAX,SEA,22/11/2023 19:57,122,On-time,542.25,6,1
American Airlines,LAX,ORD,6/5/2024 6:18,154,Delayed,307.83,12,0
Delta,DFW,ORD,19/12/2024 13:43,211,On-time,137.09,5,0
United,ATL,DEN,2/1/2024 7:46,189,Delayed,198.36,0,0
JetBlue,ATL,JFK,6/7/2024 3:54,215,On-time,161.96,1,0
Delta,DFW,JFK,17/11/2024 22:57,87,On-time,548.76,65,0
United,DFW,LAX,5/1/2024 6:42,226,On-time,288.97,9,0
JetBlue,SEA,DFW,13/9/2023 9:53,176,On-time,346.31,21,0
Southwest,SFO,ORD,16/5/2024 20:02,112,On-time,163.32,19,0
United,JFK,LAX,4/3/2025 4:15,151,On-time,320.66,3,0
American Airlines,DFW,JFK,20/8/2024 14:11,214,On-time,426.39,4,0
JetBlue,ORD,LAX,27/10/2023 10:16,188,On-time,376.06,12,0
Delta,DFW,JFK,18/2/2025 7:39,276,Delayed,280.29,6,0
Southwest,ATL,ORD,6/9/2024 6:48,214,On-time,539.65,2,0
Southwest,SFO,DEN,8/7/2024 19:39,260,On-time,288.66,23,0
Southwest,JFK,LAX,18/10/2024 3:56,152,On-time,285.57,5,0
Delta,DEN,ORD,26/4/2023 8:50,158,On-time,272.02,7,0
JetBlue,SFO,LAX,2/8/2023 8:16,126,Delayed,489.71,10,0
JetBlue,ORD,SFO,7/1/2025 20:35,286,On-time,294.10,6,0
JetBlue,DEN,SFO,16/9/2023 11:31,207,Delayed,351.92,5,0
JetBlue,DFW,LAX,29/1/2025 5:34,144,On-time,306.73,4,0
Delta,JFK,LAX,17/7/2024 4:55,58,On-time,222.63,3,0
JetBlue,SEA,SFO,23/6/2024 6:36,138,On-time,259.66,5,0
American Airlines,LAX,ORD,12/8/2023 10:33,251,On-time,421.85,10,0
JetBlue,LAX,DFW,11/9/2023 5:20,254,On-time,344.74,2,0
Delta,SFO,DFW,10/2/2024 19:15,121,On-time,340.84,3,1
American Airlines,JFK,DEN,10/5/2024 11:15,160,On-time,514.47,10,0
JetBlue,DEN,SEA,20/11/2023 5:19,243,On-time,387.24,1,0
Delta,SEA,ORD,26/10/2023 21:40,201,On-time,129.53,31,0
American Airlines,DEN,LAX,27/9/2023 11:45,266,On-time,290.95,7,0
American Airlines,LAX,ORD,28/7/2023 22:57,133,On-time,289.78,1,0
United,ORD,ORD,18/8/2024 4:05,175,On-time,415.78,8,0
Delta,SFO,DFW,30/4/2023 20:59,122,On-time,462.86,6,0
JetBlue,DFW,SFO,13/3/2024 17:15,277,On-time,263.93,2,0
Delta,ATL,LAX,8/7/2023 0:48,163,On-time,374.77,2,0
American Airlines,ATL,DFW,19/12/2024 18:26,189,On-time,411.30,8,0
JetBlue,SEA,SEA,21/11/2024 5:13,223,On-time,305.68,8,0
Southwest,LAX,DEN,25/3/2025 11:17,178,On-time,253.26,4,0
Delta,ATL,JFK,13/1/2025 7:36,266,On-time,284.84,2,0
Southwest,ORD,LAX,14/8/2024 3:40,234,On-time,385.74,8,0
Southwest,ORD,SEA,16/9/2024 3:32,231,Delayed,329.42,0,0
Delta,ATL,ATL,1/10/2024 1:21,228,On-time,344.58,18,1
American Airlines,ATL,ATL,5/6/2023 4:14,260,On-time,311.37,9,0
American Airlines,DFW,DEN,30/3/2025 9:34,282,On-time,134.60,28,1
Delta,DEN,ATL,15/3/2024 13:30,79,On-time,148.85,8,0
JetBlue,JFK,ATL,20/1/2024 0:24,127,On-time,372.37,6,0
JetBlue,ORD,ATL,15/11/2023 7:22,295,On-time,334.55,5,0
Southwest,DEN,SEA,4/5/2024 14:14,209,On-time,556.24,9,0
JetBlue,DEN,SFO,13/5/2023 13:31,148,On-time,214.92,9,0
JetBlue,ATL,SEA,5/5/2023 7:38,97,On-time,270.79,7,0
United,SFO,SEA,15/5/2024 15:31,207,On-time,486.10,2,0
American Airlines,SFO,DEN,18/10/2023 14:34,173,On-time,375.46,6,0
Delta,LAX,SFO,14/1/2025 9:21,198,On-time,514.43,1,0
American Airlines,DEN,JFK,7/4/2025 1:37,165,On-time,522.68,4,0
United,LAX,SEA,1/4/2024 5:14,105,Delayed,265.75,5,1
Delta,LAX,SEA,2/9/2023 4:31,212,On-time,341.71,20,0
JetBlue,SEA,ORD,16/10/2024 8:26,155,On-time,276.17,7,0
American Airlines,DFW,JFK,5/9/2024 8:13,81,On-time,334.28,11,0
JetBlue,SEA,SFO,14/8/2024 4:16,208,On-time,327.45,1,0
Delta,DFW,ORD,16/11/2024 1:32,234,On-time,517.15,26,0
American Airlines,SFO,LAX,2/7/2023 17:52,103,On-time,383.66,5,0
JetBlue,JFK,DFW,30/7/2023 19:46,186,On-time,448.52,2,1
JetBlue,SFO,DEN,16/9/2024 15:45,194,Delayed,302.42,25,0
Southwest,SFO,ATL,19/12/2024 20:01,256,On-time,366.99,9,0
Southwest,DEN,ATL,15/1/2024 5:47,200,On-time,476.59,1,0
JetBlue,JFK,LAX,26/3/2025 19:10,233,On-time,470.76,4,0
American Airlines,LAX,SEA,26/10/2023 1:34,241,On-time,506.21,36,0
Delta,DFW,SEA,8/9/2024 14:55,121,On-time,359.80,6,0
Southwest,DFW,SFO,26/5/2024 23:04,115,On-time,364.43,2,0
Southwest,SFO,JFK,2/1/2024 7:07,226,Delayed,275.80,5,0
Southwest,DFW,DFW,31/5/2024 18:40,261,On-time,276.87,2,0
JetBlue,SEA,ATL,1/3/2025 9:14,229,On-time,203.08,1,0
Southwest,LAX,ATL,15/3/2024 3:23,183,On-time,237.61,12,0
Southwest,SEA,DFW,3/1/2025 15:15,94,Delayed,166.32,8,1
JetBlue,DFW,DFW,29/4/2024 16:23,125,On-time,407.31,4,0
Delta,JFK,DEN,14/2/2025 1:43,168,Delayed,489.43,21,0
United,LAX,SEA,14/9/2024 17:01,188,On-time,388.00,1,0
JetBlue,SFO,DEN,16/7/2023 0:30,127,Delayed,235.31,7,0
Southwest,DEN,ATL,8/1/2025 17:44,102,On-time,381.62,4,1
American Airlines,ATL,SFO,12/10/2023 23:23,90,On-time,441.50,11,0
JetBlue,DFW,SFO,29/6/2024 19:07,184,Delayed,385.02,31,0
JetBlue,DFW,ORD,27/7/2024 22:30,220,On-time,434.00,1,0
JetBlue,JFK,LAX,28/5/2023 19:03,91,On-time,424.69,5,0
JetBlue,ORD,JFK,24/8/2024 0:50,182,Delayed,443.06,4,0
American Airlines,SEA,LAX,28/2/2024 23:45,239,On-time,448.34,1,0
JetBlue,DEN,JFK,17/8/2023 9:17,242,On-time,231.32,6,0
JetBlue,DFW,DEN,26/8/2023 4:48,229,On-time,343.04,3,0
American Airlines,LAX,DEN,9/10/2023 16:36,173,On-time,392.60,18,0
JetBlue,ATL,JFK,7/12/2024 3:24,207,On-time,407.01,1,0
United,DEN,DFW,18/6/2023 10:08,120,Delayed,364.15,0,0
JetBlue,JFK,SFO,20/8/2023 20:29,131,On-time,312.87,4,0
American Airlines,ATL,DEN,18/8/2023 1:13,276,On-time,370.29,17,0
Delta,JFK,LAX,31/10/2023 21:04,183,On-time,316.95,11,0
United,JFK,JFK,1/2/2025 17:22,158,On-time,312.98,2,0
Southwest,ATL,DEN,8/5/2023 1:55,183,On-time,218.62,3,0
United,ATL,SFO,4/5/2024 1:16,245,On-time,247.92,3,0
American Airlines,JFK,LAX,6/5/2024 4:18,165,On-time,515.86,35,0
American Airlines,ATL,SFO,19/4/2024 20:02,120,On-time,414.59,3,0
Delta,ATL,DFW,1/7/2023 13:32,112,On-time,202.95,0,0
United,JFK,DEN,1/6/2024 11:31,144,On-time,378.64,19,0
